@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10}

@data
2101,'2016/07/31 16:18:20:218',20,4.68386,1844.717041,-39.683651,17.181875,-5.967187,2.891726,1.636089,-8.000574,-1.722529,1.964257,0.122507,1.96004,0.600745,-1.290081,0.963464,-0.796041,-0.46026,-1.542641,-0.009915,-0.098304,-0.353303,0.287646,0.718503,-0.576102,0.455031,-0.064364,1
2102,'2016/07/31 16:18:20:228',20,3.048344,1762.474365,-43.413319,18.240028,-6.368963,4.86576,1.519593,-8.326359,-1.427601,1.078777,0.946356,2.248918,0.22003,-1.374497,1.044864,-0.637156,-1.30231,-0.985706,0.223971,-0.04852,-0.78613,0.672597,1.002076,-0.12839,0.19224,-0.005927,1
2103,'2016/07/31 16:18:20:238',20,3.894966,1736.1698,-40.746502,17.161427,-7.043797,2.725098,1.010577,-8.049136,-1.050324,1.05888,0.536357,1.368213,0.232841,-0.860284,1.158177,-0.610366,-0.758971,-0.652948,-0.011973,0.123421,-0.003752,0.482519,1.026347,0.105774,0.223513,0.224639,1
2104,'2016/07/31 16:18:20:248',20,4.244252,1783.779297,-40.660931,16.940622,-6.169359,3.415426,1.546533,-8.045878,-1.778605,1.256926,0.664094,2.171277,0.465831,-1.08962,1.166501,-1.120318,-0.585466,-1.432166,0.056231,-0.169857,-0.539864,0.118927,0.926263,-0.592895,0.33705,-0.299582,1
2105,'2016/07/31 16:18:20:258',20,4.944972,1706.095459,-40.529331,16.880323,-6.206286,2.484332,1.582785,-7.936273,-2.122741,1.303013,0.123966,2.037885,-0.343653,-0.880824,1.156469,-0.784496,-0.210993,-1.585924,0.524134,-0.329882,0.188878,-0.142353,1.16963,-0.113124,-0.098392,0.499671,1
2106,'2016/07/31 16:18:20:268',20,2.959703,1653.836792,-42.953533,18.266964,-6.938735,4.141914,2.102075,-8.591963,-2.709979,2.217839,0.503834,2.118531,0.640306,-0.899522,0.861159,-0.319196,-0.803348,-1.478437,-0.079637,-0.090389,-0.215041,-0.134145,0.434102,-0.41985,0.037308,0.226047,1
2107,'2016/07/31 16:18:20:278',20,1.807083,1758.662354,-45.209225,18.055975,-7.313373,4.601623,2.362794,-8.247038,-2.609705,1.975973,0.082572,2.520615,0.827392,-1.366403,0.708078,-0.216305,-1.492249,-0.731956,0.019184,0.03324,-0.04949,0.192244,1.094976,0.381231,0.089089,0.581499,1
2108,'2016/07/31 16:18:20:288',20,1.444366,1806.076538,-44.255249,17.858398,-7.227767,4.584846,1.346115,-8.509329,-2.541608,1.831185,-0.074378,2.409024,0.764279,-0.120217,0.189227,-0.295611,-0.307894,-1.579378,-0.353121,0.247019,-0.287949,-0.208793,0.302617,-0.234668,-0.129016,0.230768,1
2109,'2016/07/31 16:18:20:298',20,2.145312,1839.810791,-43.390087,16.0856,-6.71044,4.155825,0.907264,-7.61613,-1.983881,1.283426,-0.778406,2.904485,0.623986,-0.054753,0.559233,-0.904883,-0.419068,-1.2758,0.124551,0.542457,-0.053941,0.701148,1.12035,0.009994,0.573272,0.055757,1
2110,'2016/07/31 16:18:20:308',20,2.686145,1759.175781,-42.407532,18.116566,-6.252361,3.148053,0.997068,-7.440104,-1.876845,1.984993,-0.996467,1.826269,2.359591,-0.646428,0.398106,-0.482593,-0.393193,-0.996538,-0.600222,0.209994,-0.199925,0.158653,0.266304,-0.431721,0.198305,-0.063627,1
2111,'2016/07/31 16:18:20:318',20,3.15719,1740.943359,-43.144188,16.860298,-5.642554,4.122302,1.625758,-8.042603,-2.432699,1.493318,-0.644658,2.638042,1.642634,-0.264724,0.645091,-0.944864,-0.467574,-1.53456,-0.15163,0.044735,0.102989,-0.231248,0.44892,-0.534422,0.20529,0.021226,1
2112,'2016/07/31 16:18:20:328',20,3.757776,1641.998291,-42.002186,17.757145,-6.622725,2.952732,0.376955,-6.940387,-2.07219,1.290981,-0.301312,1.851803,1.976051,-0.251608,0.458919,-0.23492,-0.586443,-1.058066,-0.349452,-0.168994,0.340158,-0.287522,0.206084,-0.37947,-0.026498,0.189584,1
2113,'2016/07/31 16:18:20:338',20,2.915384,1664.27063,-44.006805,17.382362,-6.249953,4.801671,0.974539,-7.707438,-2.5432,1.461986,-0.669065,2.817607,1.327279,-0.027329,0.326067,-0.609678,-0.515282,-1.603309,-0.338419,0.436192,0.041784,-0.079041,0.381394,-0.582464,0.213944,0.515887,1
2114,'2016/07/31 16:18:20:348',20,2.91383,1730.741333,-43.828293,17.471386,-6.453929,3.504992,-0.03349,-6.909592,-1.492151,1.475652,-1.141531,2.279828,1.785291,-0.500256,0.665038,-0.565233,-0.485228,-1.177062,-0.304212,0.935121,0.372178,0.430454,0.881356,-0.143583,0.693915,0.179354,1
2115,'2016/07/31 16:18:20:358',20,2.260743,1805.767822,-42.155453,18.111059,-6.901197,4.248627,0.298028,-7.579677,-1.822273,2.263456,-0.795654,2.399761,1.268436,-0.505979,0.826618,-0.616623,-0.479082,-1.127195,-0.708484,0.391025,-0.140522,-0.313861,0.432833,-0.434096,0.033922,0.145081,1
2116,'2016/07/31 16:18:20:368',20,2.066805,1859.699097,-41.608204,17.002531,-7.069759,3.95623,0.084203,-7.051083,-1.67416,2.26605,-0.875068,2.567518,0.753646,0.042571,0.601312,-0.573788,-0.568746,-0.975667,0.131965,0.579231,0.100537,0.298535,1.134856,0.053349,0.301998,0.199992,1
2117,'2016/07/31 16:18:20:378',20,2.616757,1865.457153,-39.614342,16.814255,-6.218473,4.382657,0.873082,-7.508568,-2.070114,2.054832,0.160426,2.865712,0.388131,-0.833539,1.282062,-0.851893,-0.354251,-1.222288,-0.359087,0.154047,-0.681969,0.055911,0.651644,-0.808201,0.298414,-0.063755,1
2118,'2016/07/31 16:18:20:388',20,3.305356,1870.958618,-41.697838,16.210625,-6.181557,4.866691,1.543123,-7.806372,-2.099837,1.026808,0.46766,2.425511,0.403912,-0.966261,1.16733,-1.545042,-0.459055,-1.084915,0.074538,0.419668,-0.662722,0.206003,1.202778,-0.147453,0.508881,0.019722,1
2119,'2016/07/31 16:18:20:398',20,3.119509,1845.78479,-41.39064,17.048429,-6.827611,4.341898,1.480798,-8.613542,-1.805199,0.943063,0.999988,2.246848,0.986848,-1.418724,1.245083,-0.9785,-0.364789,-1.092959,-0.179901,-0.022306,-0.48598,-0.052991,0.616558,-0.333861,0.005992,0.137359,1
2120,'2016/07/31 16:18:20:408',20,2.353277,1735.695557,-42.440098,16.847803,-6.773192,4.814818,1.116828,-7.480362,-2.564045,0.964818,0.068115,2.912637,-0.865439,-0.459156,0.715596,-1.031145,-0.749534,-1.20608,0.391246,0.43264,-0.495572,0.2957,1.29178,-0.164282,0.502106,0.445195,1
2121,'2016/07/31 16:18:20:418',20,2.266489,1812.692749,-40.593872,17.895462,-7.467462,4.054644,1.024005,-7.774523,-1.622235,1.426851,-0.407095,3.128232,-0.452998,-0.604836,1.038212,-0.941983,-0.505127,-0.95838,-0.038524,0.038997,-0.110994,-0.105255,0.869719,-0.135435,-0.052879,0.339995,1
2122,'2016/07/31 16:18:20:428',20,1.670882,1867.168823,-42.001575,16.661592,-6.24427,5.036678,1.622955,-8.290335,-2.762046,2.178741,-0.166665,3.009781,0.218777,-0.618655,0.683949,-0.846296,-0.398565,-1.619052,0.144477,0.220994,-0.451497,-0.33733,0.613477,-0.477884,0.366632,0.337627,1
2123,'2016/07/31 16:18:20:438',20,1.921785,1898.200317,-41.388508,17.505653,-6.470903,3.940832,0.96765,-7.46202,-2.195361,2.028074,-0.79134,2.944958,0.163865,-0.1676,0.713317,-0.830365,-0.103325,-1.294174,-0.006677,0.284326,-0.25738,-0.323883,0.709681,-0.46591,0.255845,0.118785,1
2124,'2016/07/31 16:18:20:448',20,1.553428,1883.727417,-44.519268,17.75251,-6.241921,5.591242,1.459923,-8.220967,-2.390218,1.999792,0.015936,2.750755,0.554134,-0.640671,0.310605,-0.461119,-0.604358,-1.348796,0.09635,0.10737,-0.85396,0.229007,0.62497,-0.187422,0.167106,-0.068184,1
2125,'2016/07/31 16:18:20:458',20,2.03075,1787.216431,-43.762833,17.491823,-7.478516,3.70275,0.496665,-7.174935,-2.301102,1.613393,-0.444908,2.409797,0.282964,-0.613907,0.777281,-0.69354,-0.782729,-0.996809,0.35728,0.652246,-0.629836,0.675871,1.381785,-0.146243,0.540776,0.156616,1
2126,'2016/07/31 16:18:20:468',20,2.134087,1740.645508,-44.850777,16.913687,-6.40313,4.910862,1.007262,-7.56062,-3.53768,2.202538,-0.170636,2.608215,0.910997,-1.092612,1.225315,-0.865284,-0.946246,-0.930537,0.008232,0.656529,-1.100594,0.305892,0.931788,-0.394021,0.460664,-0.045453,1
2127,'2016/07/31 16:18:20:478',20,1.397108,1849.587036,-45.18634,18.382723,-7.794523,3.282155,1.735064,-8.131888,-1.711959,1.630341,-1.026728,1.753394,1.687188,-0.174376,0.27569,-0.43631,-0.671005,-0.625304,-0.176329,0.761681,0.064172,0.319161,0.848702,0.315965,0.135223,0.310193,1
2128,'2016/07/31 16:18:20:488',20,3.555646,1657.435303,-46.492992,18.945423,-6.109458,2.294641,1.354234,-7.3979,-1.904442,0.97161,-0.460258,1.71971,2.394497,-0.144089,0.491032,-0.625716,-0.250384,-0.535947,-0.98188,-0.198881,0.414425,-0.459108,0.041569,-0.50163,-0.411097,0.587302,1
2129,'2016/07/31 16:18:20:498',20,2.33526,1751.21167,-46.022602,15.753425,-7.018854,4.88228,0.880447,-7.667474,-2.383355,0.425476,-1.102191,3.194923,0.434441,1.090403,0.348645,-0.905517,-0.390918,-2.292223,-0.208194,0.425918,0.307244,0.379493,0.573267,-0.629143,-0.069008,0.286927,1
2130,'2016/07/31 16:18:20:508',20,2.219022,1777.337036,-45.333309,17.126089,-7.982323,4.28569,1.055805,-7.795727,-2.171429,0.080618,-0.370251,2.452077,1.221189,0.954688,0.350951,-0.711789,-0.431664,-1.379437,-0.775302,0.397565,-0.196703,-0.06317,0.091536,-0.770448,-0.289264,0.165671,1
2131,'2016/07/31 16:18:20:518',20,2.721237,1618.398315,-49.995583,17.731632,-6.15306,4.09464,1.94368,-8.402712,-2.940885,0.937694,-1.16743,2.436674,2.617857,-0.289115,-0.666175,-0.338577,-0.667895,-1.003909,-0.821499,-0.148623,0.498363,0.634686,0.94617,0.157449,-0.749065,-0.205086,1
2132,'2016/07/31 16:18:20:528',20,2.511454,1553.323853,-47.445675,18.52846,-7.245237,3.054855,1.476026,-7.337731,-2.734063,0.536429,-0.524935,1.049652,1.484991,0.630467,0.157474,-0.13075,-0.54701,-0.987722,0.053105,0.601617,-0.274484,0.218324,0.994931,0.290241,-0.282893,-0.247644,1
2133,'2016/07/31 16:18:20:538',20,3.883852,1334.759033,-47.785667,19.302696,-6.453418,2.652791,2.03824,-7.724964,-3.254787,1.720586,-0.114081,1.822653,1.070248,-0.342828,0.280413,-0.446385,-0.730233,-0.876775,-0.738091,0.071596,-0.08155,-0.504264,0.622372,-0.034709,-0.621681,0.414275,1
2134,'2016/07/31 16:18:20:548',20,3.460469,1408.252686,-47.700161,19.091875,-7.11423,2.723792,1.518486,-7.878486,-2.273949,1.042462,-1.188926,1.708865,1.203404,-0.350169,0.540823,-0.388595,-0.709049,-0.651343,-0.785049,0.633731,0.400899,-0.390803,0.939971,0.32554,-0.601706,0.628163,1
2135,'2016/07/31 16:18:20:558',20,3.546977,1494.743164,-48.234863,20.172434,-5.79356,3.023687,1.909827,-8.095191,-2.518133,2.005356,-0.404168,1.895204,2.213782,-0.883761,-0.232231,0.645083,-0.770112,-1.111312,-0.512718,-0.247504,-0.052613,0.116361,0.192152,-0.19034,-0.395506,0.216449,1
2136,'2016/07/31 16:18:20:568',20,3.987642,1522.939453,-50.198639,18.596724,-4.780701,4.652806,0.968228,-7.419892,-0.768967,0.705846,-1.110248,2.82878,2.019731,-0.143573,0.806733,-0.314223,-1.319681,-0.992151,-0.774227,0.025225,0.438698,0.44467,0.252792,-0.209805,-0.410645,-0.141815,1
2137,'2016/07/31 16:18:55:448',21,0.028777,2221.364746,-95.716667,0,-0.000001,0.000002,-0.000005,-0.000004,-0.000005,0.000003,0.00001,-0.000002,-0.000001,-0.000001,-0.000009,-0.000003,0,0,0.000009,-0.000018,0,-0.000003,-0.000023,0.000003,0,-0.000017,5
2138,'2016/07/31 16:18:55:458',21,-1.926459,1963.487671,-93.802277,0.875327,0.3715,1.312749,0.680777,-0.293568,0.501972,0.566204,-0.417704,-0.006056,0.462423,-0.320566,-0.326061,0.279968,-0.14042,-0.389106,0.171371,0.104082,-0.26803,0.067043,0.231794,-0.149055,-0.103878,0.210962,5
2139,'2016/07/31 16:18:55:468',21,-0.476141,2323.800293,-72.946533,9.560621,1.075785,9.128604,3.688838,-5.597923,-0.491878,1.861931,-2.409782,0.118366,1.960711,-0.152084,-0.045281,-0.193061,-0.664832,-0.243951,-0.377306,-0.910381,-0.17573,0.886689,0.44291,-0.557104,-0.10376,0.995468,5
2140,'2016/07/31 16:18:55:478',21,-0.460836,2319.852051,-65.943916,11.84351,-0.225039,9.055439,3.782704,-6.33444,-1.517507,1.938026,-2.159644,0.402202,1.898342,-0.24635,0.072071,-0.65996,-0.273177,0.256108,-0.335149,-0.858812,-0.449974,0.823128,0.449321,-0.798516,-0.379785,0.821066,5
2141,'2016/07/31 16:18:55:488',21,-0.983368,2126.137939,-61.969727,12.316295,-0.959144,8.921426,2.755569,-5.943627,-0.115363,3.197501,-2.97101,-0.420662,1.974111,-0.374999,0.591714,0.142158,0.416196,-0.533042,-0.625767,-0.345245,-1.097756,0.630407,0.323877,-0.731926,0.385954,1.013191,5
2142,'2016/07/31 16:18:55:498',21,-2.700175,1753.770752,-55.592197,12.948694,-2.213015,9.145229,2.420983,-6.709414,-1.429382,3.033398,-2.988894,0.499262,1.975951,-1.024595,0.612231,-0.01768,1.397251,-0.001404,-1.034275,-0.253586,-0.994771,0.533323,0.604579,-1.076595,0.249907,0.354201,5
2143,'2016/07/31 16:18:55:508',21,-2.609411,1677.165771,-56.397209,12.571591,-2.593505,8.863547,2.389267,-7.147155,-1.338488,2.966144,-2.774575,0.847699,2.360393,0.285074,0.715679,-0.044168,0.69669,-0.376792,-0.267161,-0.532627,-1.278547,0.046204,-0.379524,-1.412363,0.580002,0.539493,5
2144,'2016/07/31 16:18:55:518',21,-2.447856,1652.973511,-53.368778,12.351426,-3.289063,8.015562,1.830576,-7.191241,-2.365524,3.540208,-2.918281,0.982898,2.597683,-0.051372,1.182242,-0.294591,1.216341,-0.252262,-0.947937,-0.51136,-1.067165,0.520231,0.347237,-1.746093,0.115321,0.121667,5
2145,'2016/07/31 16:18:55:528',21,-1.333833,1868.48645,-53.659843,13.444313,-3.425348,7.679506,2.289259,-6.803058,-1.482665,2.64309,-2.955971,0.981441,1.85535,0.194945,1.353054,-0.211923,0.624729,0.097631,-0.215274,-0.507718,-0.815288,0.239622,-0.096404,-1.322367,0.374301,0.318608,5
2146,'2016/07/31 16:18:55:538',21,-2.292633,1738.140625,-52.289158,13.898148,-4.357995,8.20302,3.352123,-7.321321,-1.847204,2.849065,-2.812016,1.140467,2.327871,-0.058975,0.601218,-0.348693,0.851998,0.271446,-0.787445,-0.7324,-0.68386,0.400384,0.36998,-1.427843,-0.076862,0.403399,5
2147,'2016/07/31 16:18:55:548',21,-2.603142,1693.712158,-51.22654,13.882403,-3.957578,7.70434,2.920558,-6.468646,-1.535393,2.987878,-3.33852,0.984309,1.578617,-0.200169,1.003706,-0.209159,0.962044,0.121101,-0.310389,-0.286596,-0.608938,0.248739,0.402872,-1.308757,0.152717,0.44996,5
2148,'2016/07/31 16:18:55:558',21,-1.391778,1924.51709,-51.280956,13.536712,-3.468439,8.597205,2.660783,-6.913804,-1.993607,2.972076,-2.295062,1.241474,1.955635,-0.03757,1.265706,-0.960546,0.582332,0.155603,-0.770753,-0.937754,-0.900475,1.087048,-0.06794,-1.782034,0.354241,0.172975,5
2149,'2016/07/31 16:18:55:568',21,-1.523724,1761.548584,-50.805672,14.598045,-3.746145,6.879423,2.66444,-6.413628,-2.3,3.926941,-2.940014,-0.3022,1.354199,-0.423114,1.329382,-0.76763,0.580768,0.297225,-0.096497,-0.140207,-0.586345,0.845324,0.047037,-1.189625,0.373913,0.304142,5
2150,'2016/07/31 16:18:55:578',21,-1.383,1667.393311,-49.038853,13.526155,-4.569747,7.29794,3.255583,-6.95265,-2.099001,3.452277,-2.139999,0.446827,0.797815,-0.712205,0.847205,-1.005759,1.085539,0.537185,-0.55455,-0.567461,-0.971495,1.200708,0.209706,-1.132962,0.386113,0.29143,5
2151,'2016/07/31 16:18:55:588',21,-1.131773,1635.493774,-49.577389,13.961912,-4.788121,6.793268,2.691355,-6.511893,-2.291841,3.698165,-2.484571,-0.150764,0.654535,-0.911681,0.77084,-0.887559,1.194062,0.671962,0.093265,0.234295,-0.604882,1.096422,0.308215,-1.293473,0.464609,0.301135,5
2152,'2016/07/31 16:18:55:598',21,-2.170891,1589.365845,-49.067745,14.202444,-4.361378,8.148885,3.239194,-7.300322,-1.702673,3.501217,-1.816712,-0.361763,0.930686,-0.27422,0.334288,-0.99398,1.103782,-0.049365,-0.507361,-0.720029,-1.329296,1.367632,0.49998,-1.443325,0.599406,0.410321,5
2153,'2016/07/31 16:18:55:608',21,-2.339075,1613.296265,-48.479897,14.710156,-4.328802,7.835537,2.729669,-7.336856,-1.223786,3.333193,-2.913859,-0.157972,1.587666,-0.528433,0.084646,-1.163705,0.513031,0.497115,0.443862,-0.083762,-1.358375,1.180328,0.309608,-1.326334,0.605363,0.378222,5
2154,'2016/07/31 16:18:55:618',21,-1.203418,1796.794189,-48.088268,14.761497,-4.404644,6.944574,3.008858,-6.809888,-2.114904,3.738759,-2.735998,-0.379946,1.361484,-1.095853,0.896817,-0.967876,1.071731,0.753845,-0.330959,-0.40288,-0.763969,1.105259,0.738459,-1.237013,0.405247,0.360074,5
2155,'2016/07/31 16:18:55:628',21,-2.151726,1627.092773,-47.870632,14.713183,-4.554349,7.392169,2.456764,-7.101744,-1.512513,3.613743,-3.464114,-0.211534,1.459865,-1.03197,0.499139,-1.197565,0.598993,0.294984,0.680007,0.292345,-0.777541,0.889083,0.481693,-1.240256,0.267996,0.270182,5
2156,'2016/07/31 16:18:55:638',21,-5.306112,1182.199585,-47.132156,14.547385,-5.625932,8.320166,2.424169,-8.059867,-1.329289,3.438591,-3.016677,-0.373773,1.431898,-1.085688,0.065931,-0.747121,1.139643,-0.371303,-0.65148,-0.076284,-1.049343,1.278579,0.725589,-1.308521,0.28609,0.384805,5
2157,'2016/07/31 16:18:55:648',21,-3.701992,1389.001831,-48.400211,14.916618,-4.243423,8.559059,2.416087,-8.100642,-2.534959,3.27819,-2.630906,-0.201149,1.445773,-0.534706,0.460215,-0.872209,0.158821,-0.937462,-0.313177,0.198769,-0.717111,1.737198,0.255478,-1.858273,0.446496,0.253906,5
2158,'2016/07/31 16:18:55:658',21,-3.235466,1468.361572,-47.074997,14.649374,-4.562613,8.332111,3.137511,-7.823259,-3.199281,3.365785,-2.552412,0.051859,1.637728,-0.812857,0.305448,-1.341421,1.10845,-0.50034,-0.986175,-0.185035,-0.991442,1.380846,0.908492,-1.530717,-0.171418,0.20558,5
2159,'2016/07/31 16:18:55:668',21,-3.334351,1488.227051,-47.917812,15.404923,-4.301311,7.909773,2.232258,-7.908605,-2.38711,3.093919,-2.790671,-0.251525,1.453215,-0.313253,0.347526,-0.913471,0.478748,-0.519642,-0.214021,0.390883,-0.77982,1.307868,0.618035,-1.657676,0.117335,0.173765,5
2160,'2016/07/31 16:18:55:678',21,-2.642839,1608.021606,-45.81134,14.832637,-4.817625,7.156,2.608153,-7.265907,-2.608334,3.144816,-2.572206,-0.722793,1.261067,-0.833596,0.539996,-1.01976,1.23299,-0.166391,-0.692424,0.988457,-0.892468,1.277059,0.504688,-1.640946,0.10745,0.351453,5
2161,'2016/07/31 16:18:55:688',21,-2.190856,1630.588257,-47.553787,14.722246,-4.173513,8.76675,2.615751,-8.098125,-2.460883,2.683964,-2.247424,-0.131396,1.886403,-0.244886,0.536431,-1.073042,0.523889,-0.453497,-0.648624,-0.001435,-1.289196,1.283713,0.361944,-1.85414,0.52243,0.13926,5
2162,'2016/07/31 16:18:55:698',21,-2.783092,1587.173584,-46.083599,14.836281,-4.773919,7.815831,2.854865,-7.828969,-2.700784,3.423976,-2.713957,-0.381615,1.620748,-1.304826,0.722974,-0.483224,0.607256,0.010526,-0.64212,0.318357,-1.309095,1.445823,0.366625,-1.530393,0.539207,0.090124,5
2163,'2016/07/31 16:18:55:708',21,-3.161248,1519.078247,-46.518898,14.583137,-3.738543,8.589458,1.97402,-7.630994,-1.423815,2.935279,-2.506189,-0.157199,1.574835,-0.242092,0.849814,-1.005618,0.060757,-0.675011,-0.246749,0.809759,-1.646114,1.405314,0.230834,-1.785034,0.721719,0.303789,5
2164,'2016/07/31 16:18:55:718',21,-3.239608,1444.699097,-45.767506,14.391427,-4.646892,7.317575,2.885649,-7.736349,-0.881859,2.857378,-2.557806,-0.248487,0.911292,-0.265236,0.122816,-0.143064,0.570296,0.496206,-0.141575,1.403029,-1.633741,1.922615,0.191995,-1.300124,0.152998,0.358458,5
2165,'2016/07/31 16:18:55:728',21,-3.534788,1388.929199,-46.048767,14.878586,-4.08006,8.262103,2.244838,-7.962276,-1.024724,2.851487,-2.552446,0.009288,1.247062,-0.026028,0.230911,-0.933555,0.272109,-0.474473,0.11693,0.986074,-1.5337,1.274898,0.244644,-1.422013,0.45202,0.406528,5
2166,'2016/07/31 16:18:55:738',21,-3.724064,1429.132568,-46.197426,14.76121,-5.298239,7.583481,2.703337,-7.067567,-2.11947,3.333709,-2.863708,-0.095892,1.299151,-1.223938,0.877197,-0.75466,0.695537,0.451608,-0.193475,0.408509,-1.019002,1.268106,0.794374,-1.512941,0.17407,0.505679,5
2167,'2016/07/31 16:18:55:748',21,-3.925999,1378.220215,-46.554955,14.5734,-4.622687,8.321454,2.440881,-7.8501,-1.720857,3.234554,-2.656923,0.041756,1.551308,-0.222163,0.370001,-0.924819,0.094901,-0.416942,-0.488327,0.417425,-1.571784,1.532861,0.316677,-1.576327,0.457217,0.42623,5
2168,'2016/07/31 16:18:55:758',21,-1.95857,1664.847534,-46.511082,15.435689,-5.216265,6.740223,2.536775,-7.046012,-1.568057,3.055701,-2.337098,-0.683988,0.74649,-0.035801,0.427871,-0.750088,0.860957,0.832984,0.09209,0.793562,-1.214895,1.623698,-0.009632,-1.208521,0.602652,0.328665,5
2169,'2016/07/31 16:18:55:768',21,-1.383868,1743.725708,-47.423786,15.844163,-4.273793,7.217283,2.879182,-7.379534,-1.437045,2.712167,-2.160318,-0.663961,1.438015,0.364259,0.198722,-1.355571,0.196473,0.359994,-0.046145,0.274641,-1.508165,1.248586,-0.115196,-1.223526,0.65543,0.449309,5
2170,'2016/07/31 16:18:55:778',21,-0.82278,1741.957397,-47.528297,15.342789,-5.623228,6.413414,3.186461,-7.053675,-1.848548,3.387215,-2.310041,-0.711659,1.323878,-1.01859,0.867383,-0.978919,0.427577,1.601601,-0.242665,0.066732,-0.7577,1.546365,0.085695,-1.135624,0.441405,0.274464,5
2171,'2016/07/31 16:18:55:788',21,-3.246557,1491.254883,-47.976059,15.770547,-4.988382,8.478876,2.564582,-8.189285,-1.510625,3.318643,-1.872208,-0.093158,1.373271,-0.332,-0.142842,-0.804825,0.500289,-0.329013,-0.342664,-0.336096,-1.50084,1.532868,0.49026,-1.618945,0.542471,0.437171,5
2172,'2016/07/31 16:18:55:798',21,-4.375633,1318.463745,-46.938618,15.406284,-5.443187,7.510936,2.177659,-7.352613,-1.469908,3.146885,-2.424917,-0.694037,1.253791,-0.811037,0.537562,-0.957971,0.451395,0.132222,0.203552,0.925133,-1.062154,1.214102,0.753219,-1.645591,0.194631,0.422359,5
2173,'2016/07/31 16:18:55:808',21,-4.022689,1336.10083,-47.470287,15.5387,-4.695932,8.831367,2.374827,-8.291332,-1.908159,3.299549,-2.142948,-0.470131,1.653276,-0.673627,0.536562,-1.099468,0.099958,-0.411435,-0.511185,0.222799,-1.1406,1.553949,0.638363,-1.837602,0.273436,0.491936,5
2174,'2016/07/31 16:18:55:818',21,-2.901694,1629.363647,-47.992661,16.152086,-5.598145,7.106027,2.404329,-8.188648,-1.692588,2.453038,-2.546521,-0.208056,1.21167,-0.779045,-0.12136,-0.299392,0.265443,-0.13268,0.064484,0.46905,-0.100749,1.684164,0.210684,-1.537421,0.282906,-0.140057,5
2175,'2016/07/31 16:18:55:828',21,-1.142949,1825.013062,-46.922989,15.14135,-4.510636,7.868867,2.50976,-6.867038,-3.11727,2.934161,-1.91817,-0.206295,1.896279,-0.110884,0.469777,-1.71116,0.545606,-0.539099,-1.516449,0.625206,-1.437433,2.157121,0.643355,-1.877215,-0.300126,0.286808,5
2176,'2016/07/31 16:18:55:838',21,-2.244223,1651.295776,-45.137695,14.87671,-5.507022,7.251691,2.161435,-7.33677,-2.234882,2.95082,-1.664054,-0.602729,1.10566,-0.753138,0.430402,-1.30754,1.135351,0.073669,-0.643235,1.390255,-1.272517,1.918314,0.663951,-1.826153,-0.07146,0.450051,5
2177,'2016/07/31 16:18:55:848',21,-2.76981,1536.841187,-47.432747,15.760611,-5.315296,8.255569,3.043652,-8.250576,-1.929823,2.402686,-1.646067,-0.154413,1.67129,0.463465,0.073987,-1.227936,0.105325,-0.540878,-1.146787,0.027406,-1.028684,1.920433,0.782459,-1.903186,-0.340819,0.392268,5
2178,'2016/07/31 16:18:55:858',21,-1.820721,1717.492554,-47.568951,15.588888,-4.545636,7.050216,2.063589,-8.083497,-1.93699,2.579617,-1.915856,-0.074981,0.986773,-0.499834,0.14214,-0.953993,0.437338,0.06594,-0.143038,0.549115,-0.81836,1.946639,0.302664,-1.507829,0.177399,0.439195,5
